causal/Audio_Influence,causal/Text_Influence,causal/Video_Influence,causal/temperature,epoch,lr-AdamW,step,test_acc,test_auroc,test_bal_acc,test_balanced_acc,test_loss,test_loss_causal,test_loss_diff,test_loss_kl,test_loss_recon,test_loss_task,test_macro_f1,train_acc,train_bal_acc,train_loss,train_loss_causal,train_loss_diff,train_loss_kl,train_loss_recon,train_loss_task,val/hallucination_acc,val/latent_drift_t0,val_acc,val_bal_acc,val_loss,val_loss_causal,val_loss_diff,val_loss_kl,val_loss_recon,val_loss_task,warmup/gamma_diff,warmup/gamma_kl,warmup/gamma_recon
,,,,1,,59,,,,,,,,,,,,0.375,,2.8733365535736084,0.11477358639240265,1.1373783349990845,0.0,0.0,2.867597818374634,,,,,,,,,,,0.0,0.10000000149011612,0.10000000149011612
0.33970576524734497,0.3352664113044739,0.32502782344818115,,1,,61,,,,,,,,,,,,,,,,,,,,,0.2174985259771347,0.5632458329200745,0.2395387589931488,2.7155709266662598,0.057256266474723816,1.1395933628082275,0.0,0.0,2.712707996368408,,,
,,,0.949999988079071,1,,61,,,,,,,,,,,,,0.1705300509929657,,,,,,,,,,,,,,,,,,,
,,,,,0.00014000000000000001,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2,,69,,,,,,,,,,,,0.546875,,2.536478281021118,0.08846020698547363,1.1368160247802734,0.0,0.0,2.532055377960205,,,,,,,,,,,0.0,0.20000000298023224,0.15000000596046448
,,,,,0.00014000000000000001,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2,,79,,,,,,,,,,,,0.578125,,2.539550304412842,0.07006624341011047,1.1379542350769043,0.0,0.0,2.5360469818115234,,,,,,,,,,,0.0,0.20000000298023224,0.15000000596046448
,,,,,0.00014000000000000001,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2,,89,,,,,,,,,,,,0.5625,,2.283287763595581,0.05683271586894989,1.1362892389297485,0.0,0.0,2.2804460525512695,,,,,,,,,,,0.0,0.20000000298023224,0.15000000596046448
0.3126961290836334,0.29619449377059937,0.3911093473434448,,2,,92,,,,,,,,,,,,,,,,,,,,,0.22646594047546387,0.5990453362464905,0.2504197657108307,2.6969351768493652,0.02011297270655632,1.1379045248031616,0.0,0.0,2.695929527282715,,,
,,,0.8999999761581421,2,,92,,,,,,,,,,,,,0.20120911300182343,,,,,,,,,,,,,,,,,,,
,,,,,0.00018500000000000002,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3,,99,,,,,,,,,,,,0.5,,2.711160659790039,0.042401593178510666,1.1357301473617554,0.0,0.0,2.709040641784668,,,,,,,,,,,0.0,0.30000001192092896,0.20000000298023224
,,,,,0.00018500000000000002,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3,,109,,,,,,,,,,,,0.578125,,2.521328926086426,0.034864772111177444,1.139235019683838,0.0,0.0,2.519585609436035,,,,,,,,,,,0.0,0.30000001192092896,0.20000000298023224
,,,,,0.00018500000000000002,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3,,119,,,,,,,,,,,,0.546875,,2.5901942253112793,0.030040955170989037,1.1424407958984375,0.0,0.0,2.5886921882629395,,,,,,,,,,,0.0,0.30000001192092896,0.20000000298023224
0.25888219475746155,0.15674087405204773,0.5843769311904907,,3,,123,,,,,,,,,,,,,,,,,,,,,0.2548200488090515,0.5942720770835876,0.25121715664863586,2.643078565597534,0.011273283511400223,1.1373157501220703,0.0,0.0,2.642515182495117,,,
,,,0.8500000238418579,3,,123,,,,,,,,,,,,,0.2148425579071045,,,,,,,,,,,,,,,,,,,
,,,,,0.00023000000000000003,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,4,,129,,,,,,,,,,,,0.59375,,2.406458854675293,0.02537282183766365,1.141385793685913,0.0,0.0,2.4051902294158936,,,,,,,,,,,0.0,0.4000000059604645,0.25
,,,,,0.00023000000000000003,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,4,,139,,,,,,,,,,,,0.578125,,2.4326791763305664,0.019383762031793594,1.1362296342849731,0.0,0.0,2.4317100048065186,,,,,,,,,,,0.0,0.4000000059604645,0.25
,,,,,0.00023000000000000003,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,4,,149,,,,,,,,,,,,0.59375,,2.7398643493652344,0.019970837980508804,1.1337944269180298,0.0,0.0,2.738865852355957,,,,,,,,,,,0.0,0.4000000059604645,0.25
0.20782044529914856,0.08528663218021393,0.7068928480148315,,4,,154,,,,,,,,,,,,,,,,,,,,,0.26736149191856384,0.560859203338623,0.2673337161540985,2.657588005065918,0.010052818804979324,1.136836290359497,0.0,0.0,2.6570851802825928,,,
,,,0.800000011920929,4,,154,,,,,,,,,,,,,0.22656720876693726,,,,,,,,,,,,,,,,,,,
,,,,,0.000275,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5,,159,,,,,,,,,,,,0.5625,,2.187066078186035,0.020094498991966248,1.1376402378082275,0.0,0.0,2.186061382293701,,,,,,,,,,,0.0,0.5,0.30000001192092896
,,,,,0.000275,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5,,169,,,,,,,,,,,,0.546875,,2.6806869506835938,0.020185263827443123,1.1390539407730103,0.0,0.0,2.679677724838257,,,,,,,,,,,0.0,0.5,0.30000001192092896
,,,,,0.000275,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5,,179,,,,,,,,,,,,0.46875,,3.259308338165283,0.021304458379745483,1.1375231742858887,0.0,0.0,3.2582430839538574,,,,,,,,,,,0.0,0.5,0.30000001192092896
0.4092456102371216,0.06083575263619423,0.5299186706542969,,5,,185,,,,,,,,,,,,,,,,,,,,,0.2425050288438797,0.6467780470848083,0.2472950667142868,2.5984060764312744,0.013632788322865963,1.1369669437408447,0.0,0.0,2.597724199295044,,,
,,,0.75,5,,185,,,,,,,,,,,,,0.2309741973876953,,,,,,,,,,,,,,,,,,,
,,,,,0.00032,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,6,,189,,,,,,,,,,,,0.578125,,3.2976996898651123,0.022995851933956146,1.1385267972946167,0.0,0.0,3.2965497970581055,,,,,,,,,,,0.0,0.6000000238418579,0.3499999940395355
,,,,,0.00032,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,6,,199,,,,,,,,,,,,0.640625,,2.676720380783081,0.02337712049484253,1.135063886642456,0.0,0.0,2.675551414489746,,,,,,,,,,,0.0,0.6000000238418579,0.3499999940395355
,,,,,0.00032,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,6,,209,,,,,,,,,,,,0.53125,,2.497070550918579,0.023376498371362686,1.1369792222976685,0.0,0.0,2.4959018230438232,,,,,,,,,,,0.0,0.6000000238418579,0.3499999940395355
0.44667336344718933,0.04991947486996651,0.5034071803092957,,6,,216,,,,,,,,,,,,,,,,,,,,,0.24734021723270416,0.6300715804100037,0.22957788407802582,2.5829854011535645,0.017472226172685623,1.1353338956832886,0.0,0.0,2.5821115970611572,,,
,,,0.699999988079071,6,,216,,,,,,,,,,,,,0.22787490487098694,,,,,,,,,,,,,,,,,,,
,,,,,0.00036500000000000004,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,7,,219,,,,,,,,,,,,0.640625,,2.633392572402954,0.021239202469587326,1.1375435590744019,0.0,0.0,2.6323306560516357,,,,,,,,,,,0.0,0.699999988079071,0.4000000059604645
,,,,,0.00036500000000000004,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,7,,229,,,,,,,,,,,,0.515625,,3.2042593955993652,0.022278372198343277,1.1360461711883545,0.0,0.0,3.2031455039978027,,,,,,,,,,,0.0,0.699999988079071,0.4000000059604645
,,,,,0.00036500000000000004,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,7,,239,,,,,,,,,,,,0.703125,,2.8827993869781494,0.022312592715024948,1.1337717771530151,0.0,0.0,2.881683826446533,,,,,,,,,,,0.0,0.699999988079071,0.4000000059604645
0.5731357336044312,0.09363260120153427,0.3332316279411316,,7,,247,,,,,,,,,,,,,,,,,,,,,0.22935032844543457,0.517899751663208,0.2544456422328949,2.6547904014587402,0.02035422995686531,1.1336123943328857,0.0,0.0,2.6537728309631348,,,
,,,0.6499999761581421,7,,247,,,,,,,,,,,,,0.25758910179138184,,,,,,,,,,,,,,,,,,,
,,,,,0.00041000000000000005,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,8,,249,,,,,,,,,,,,0.546875,,2.3122570514678955,0.02593299001455307,1.1322064399719238,0.0,0.0,2.310960292816162,,,,,,,,,,,0.0,0.800000011920929,0.44999998807907104
,,,,,0.00041000000000000005,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,8,,259,,,,,,,,,,,,0.6875,,2.4685745239257812,0.026186546310782433,1.1326048374176025,0.0,0.0,2.4672651290893555,,,,,,,,,,,0.0,0.800000011920929,0.44999998807907104
,,,,,0.00041000000000000005,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,8,,269,,,,,,,,,,,,0.53125,,3.1706440448760986,0.03261171281337738,1.1358001232147217,0.0,0.0,3.169013500213623,,,,,,,,,,,0.0,0.800000011920929,0.44999998807907104
0.22092945873737335,0.20218108594417572,0.5768894553184509,,8,,278,,,,,,,,,,,,,,,,,,,,,0.23548351228237152,0.5441527366638184,0.2743491232395172,2.691302537918091,0.04089125990867615,1.1367038488388062,0.0,0.0,2.689257860183716,,,
,,,0.6000000238418579,8,,278,,,,,,,,,,,,,0.27214476466178894,,,,,,,,,,,,,,,,,,,
,,,,,0.0004550000000000001,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,9,,279,,,,,,,,,,,,0.6875,,2.4164223670959473,0.031354986131191254,1.1394850015640259,0.0,0.0,2.4148545265197754,,,,,,,,,,,0.0,0.8999999761581421,0.5
,,,,,0.0004550000000000001,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,9,,289,,,,,,,,,,,,0.671875,,2.3246090412139893,0.039783358573913574,1.1308951377868652,0.0,0.0,2.322619915008545,,,,,,,,,,,0.0,0.8999999761581421,0.5
,,,,,0.0004550000000000001,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,9,,299,,,,,,,,,,,,0.515625,,2.4950037002563477,0.0482160858809948,1.1345820426940918,0.0,0.0,2.4925928115844727,,,,,,,,,,,0.0,0.8999999761581421,0.5
,,,,,0.0004550000000000001,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,9,,309,,,,,,,,,,,,0.5833333134651184,,2.610846519470215,0.03442385792732239,1.1335965394973755,0.0,0.0,2.6091253757476807,,,,,,,,,,,0.0,0.8999999761581421,0.5
0.3314971625804901,0.1548319011926651,0.5136709213256836,,9,,309,,,,,,,,,,,,,,,,,,,,,0.26383569836616516,0.6038185954093933,0.26001742482185364,2.59680438041687,0.028070511296391487,1.1363837718963623,0.0,0.0,2.5954010486602783,,,
,,,0.550000011920929,9,,309,,,,,,,,,,,,,0.2865247428417206,,,,,,,,,,,,,,,,,,,
,,,,,0.0005,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10,,319,,,,,,,,,,,,0.609375,,2.5348961353302,0.03322207182645798,0.9896364212036133,0.0,0.0,2.5307610034942627,,,,,,,,,,,0.05000000074505806,1.0,0.550000011920929
,,,,,0.0005,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10,,329,,,,,,,,,,,,0.6875,,2.185192584991455,0.029802286997437477,0.955179750919342,0.0,0.0,2.181314468383789,,,,,,,,,,,0.05000000074505806,1.0,0.550000011920929
,,,,,0.0005,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10,,339,,,,,,,,,,,,0.546875,,2.4499144554138184,0.03206954523921013,0.9110614657402039,0.0,0.0,2.446033477783203,,,,,,,,,,,0.05000000074505806,1.0,0.550000011920929
0.4143300950527191,0.19885662198066711,0.38681331276893616,,10,,340,,,,,,,,,,,,,,,,,,,,0.0,0.13134047389030457,0.42243435978889465,0.2102358341217041,2.7306506633758545,0.036218587309122086,0.9048563838005066,0.0,0.0,2.7265772819519043,,,
,,,0.5,10,,340,,,,,,,,,,,,,0.3286409378051758,,,,,,,,,,,,,,,,,,,
,,,,,0.0004998492296872263,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,11,,349,,,,,,,,,,,,0.609375,,2.631742477416992,0.025492168962955475,0.867551863193512,0.0,0.0,2.6261301040649414,,,,,,,,,,,0.10000000149011612,1.0,0.6000000238418579
,,,,,0.0004998492296872263,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,11,,359,,,,,,,,,,,,0.671875,,2.086043119430542,0.02383766509592533,0.8229983448982239,0.0,0.0,2.0807361602783203,,,,,,,,,,,0.10000000149011612,1.0,0.6000000238418579
,,,,,0.0004998492296872263,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,11,,369,,,,,,,,,,,,0.671875,,2.4079277515411377,0.018814917653799057,0.7542117238044739,0.0,0.0,2.4032158851623535,,,,,,,,,,,0.10000000149011612,1.0,0.6000000238418579
0.31495770812034607,0.15938977897167206,0.5256524682044983,,11,,371,,,,,,,,,,,,,,,,,,,,,0.13799822330474854,0.45584726333618164,0.28242936730384827,2.722092866897583,0.021720414981245995,0.7601735591888428,0.0,0.0,2.7172062397003174,,,
,,,0.5,11,,371,,,,,,,,,,,,,0.3800378739833832,,,,,,,,,,,,,,,,,,,
,,,,,0.0004993971024393066,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,12,,379,,,,,,,,,,,,0.65625,,2.013012409210205,0.022275440394878387,0.7417243123054504,0.0,0.0,2.006335735321045,,,,,,,,,,,0.15000000596046448,1.0,0.6499999761581421
,,,,,0.0004993971024393066,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,12,,389,,,,,,,,,,,,0.5,,2.176332473754883,0.026521136984229088,0.7214418053627014,0.0,0.0,2.16959547996521,,,,,,,,,,,0.15000000596046448,1.0,0.6499999761581421
,,,,,0.0004993971024393066,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,12,,399,,,,,,,,,,,,0.578125,,2.357818841934204,0.034328438341617584,0.6758448481559753,0.0,0.0,2.3510336875915527,,,,,,,,,,,0.15000000596046448,1.0,0.6499999761581421
0.35391107201576233,0.1768476366996765,0.46924126148223877,,12,,402,,,,,,,,,,,,,,,,,,,,,0.16152791678905487,0.6014319658279419,0.3113497197628021,2.5821280479431152,0.03938904404640198,0.6781489253044128,0.0,0.0,2.575072765350342,,,
,,,0.5,12,,402,,,,,,,,,,,,,0.40620213747024536,,,,,,,,,,,,,,,,,,,
,,,,,0.0004986441691036478,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,13,,409,,,,,,,,,,,,0.5625,,2.5651838779449463,0.020805593580007553,0.667094886302948,0.0,0.0,2.5574727058410645,,,,,,,,,,,0.20000000298023224,1.0,0.699999988079071
,,,,,0.0004986441691036478,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,13,,419,,,,,,,,,,,,0.59375,,2.4649479389190674,0.0308577548712492,0.6517974734306335,0.0,0.0,2.4568872451782227,,,,,,,,,,,0.20000000298023224,1.0,0.699999988079071
,,,,,0.0004986441691036478,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,13,,429,,,,,,,,,,,,0.671875,,2.4389376640319824,0.03072092868387699,0.6182327270507812,0.0,0.0,2.4312191009521484,,,,,,,,,,,0.20000000298023224,1.0,0.699999988079071
0.3584325909614563,0.3008176386356354,0.3407497704029083,,13,,433,,,,,,,,,,,,,,,,,,,,,0.1612662822008133,0.37470167875289917,0.3103608191013336,2.791151285171509,0.06161338835954666,0.6239194273948669,0.0,0.0,2.781831741333008,,,
,,,0.5,13,,433,,,,,,,,,,,,,0.42118629813194275,,,,,,,,,,,,,,,,,,,
,,,,,0.0004975913470135388,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14,,439,,,,,,,,,,,,0.40625,,2.5829193592071533,0.03766327351331711,0.629398763179779,0.0,0.0,2.5731685161590576,,,,,,,,,,,0.25,1.0,0.75
,,,,,0.0004975913470135388,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14,,449,,,,,,,,,,,,0.6875,,2.260885715484619,0.0220943633466959,0.6051471829414368,0.0,0.0,2.2522165775299072,,,,,,,,,,,0.25,1.0,0.75
,,,,,0.0004975913470135388,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14,,459,,,,,,,,,,,,0.515625,,2.221362829208374,0.023589011281728745,0.6124046444892883,0.0,0.0,2.2125282287597656,,,,,,,,,,,0.25,1.0,0.75
0.2609882652759552,0.3006415069103241,0.4383702576160431,,14,,464,,,,,,,,,,,,,,,,,,,,,0.15865810215473175,0.42004773020744324,0.3622497022151947,2.773493528366089,0.05990524962544441,0.5933783054351807,0.0,0.0,2.7630810737609863,,,
,,,0.5,14,,464,,,,,,,,,,,,,0.4684861898422241,,,,,,,,,,,,,,,,,,,
,,,,,0.0004962399188705217,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15,,469,,,,,,,,,,,,0.59375,,2.4678354263305664,0.02272045984864235,0.6088102459907532,0.0,0.0,2.4575672149658203,,,,,,,,,,,0.30000001192092896,1.0,0.800000011920929
,,,,,0.0004962399188705217,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15,,479,,,,,,,,,,,,0.546875,,2.7112057209014893,0.033563993871212006,0.5816118717193604,0.0,0.0,2.700803279876709,,,,,,,,,,,0.30000001192092896,1.0,0.800000011920929
,,,,,0.0004962399188705217,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15,,489,,,,,,,,,,,,0.640625,,2.1548829078674316,0.030430788174271584,0.6068490743637085,0.0,0.0,2.144258499145508,,,,,,,,,,,0.30000001192092896,1.0,0.800000011920929
0.36152178049087524,0.18431952595710754,0.4541586637496948,,15,,495,,,,,,,,,,,,,,,,,,,,,0.17130714654922485,0.5131264925003052,0.31633901596069336,2.6755709648132324,0.04675756394863129,0.5814164280891418,0.0,0.0,2.6645119190216064,,,
,,,0.5,15,,495,,,,,,,,,,,,,0.437219500541687,,,,,,,,,,,,,,,,,,,
,,,,,0.0004945915311816171,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,16,,499,,,,,,,,,,,,0.59375,,2.000865936279297,0.03526872396469116,0.586879312992096,0.0,0.0,1.9888322353363037,,,,,,,,,,,0.3499999940395355,1.0,0.8500000238418579
,,,,,0.0004945915311816171,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,16,,509,,,,,,,,,,,,0.6875,,1.8894286155700684,0.04144813120365143,0.5658050179481506,0.0,0.0,1.8774545192718506,,,,,,,,,,,0.3499999940395355,1.0,0.8500000238418579
,,,,,0.0004945915311816171,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,16,,519,,,,,,,,,,,,0.6875,,1.9036165475845337,0.03684953972697258,0.5628904700279236,0.0,0.0,1.891923427581787,,,,,,,,,,,0.3499999940395355,1.0,0.8500000238418579
0.30117031931877136,0.29453033208847046,0.4042993187904358,,16,,526,,,,,,,,,,,,,,,,,,,,,0.15958862006664276,0.4343675374984741,0.3007078766822815,2.767756462097168,0.04350346326828003,0.5619205832481384,0.0,0.0,2.7557475566864014,,,
,,,0.5,16,,526,,,,,,,,,,,,,0.505777895450592,,,,,,,,,,,,,,,,,,,
,,,,,0.0004926481922533092,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,17,,529,,,,,,,,,,,,0.734375,,2.182823419570923,0.02995437942445278,0.5629304647445679,0.0,0.0,2.170067071914673,,,,,,,,,,,0.4000000059604645,1.0,0.8999999761581421
,,,,,0.0004926481922533092,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,17,,539,,,,,,,,,,,,0.6875,,1.84773850440979,0.0296828243881464,0.5687198042869568,0.0,0.0,1.834879994392395,,,,,,,,,,,0.4000000059604645,1.0,0.8999999761581421
,,,,,0.0004926481922533092,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,17,,549,,,,,,,,,,,,0.53125,,2.676058769226074,0.029071293771266937,0.5624383091926575,0.0,0.0,2.663356304168701,,,,,,,,,,,0.4000000059604645,1.0,0.8999999761581421
0.3721105456352234,0.27353939414024353,0.3543500602245331,,17,,557,,,,,,,,,,,,,,,,,,,,,0.1821856051683426,0.5489259958267212,0.2616997957229614,2.723195791244507,0.037017133086919785,0.5561441779136658,0.0,0.0,2.7102222442626953,,,
,,,0.5,17,,557,,,,,,,,,,,,,0.5542234182357788,,,,,,,,,,,,,,,,,,,
,,,,,0.0004904122697447341,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,18,,559,,,,,,,,,,,,0.609375,,2.5317747592926025,0.02325860783457756,0.5574892163276672,0.0,0.0,2.518068313598633,,,,,,,,,,,0.44999998807907104,1.0,0.949999988079071
,,,,,0.0004904122697447341,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,18,,569,,,,,,,,,,,,0.5,,2.1498987674713135,0.023419128730893135,0.5546340942382812,0.0,0.0,2.1362485885620117,,,,,,,,,,,0.44999998807907104,1.0,0.949999988079071
,,,,,0.0004904122697447341,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,18,,579,,,,,,,,,,,,0.671875,,1.8623263835906982,0.021246997639536858,0.5553758144378662,0.0,0.0,1.8487679958343506,,,,,,,,,,,0.44999998807907104,1.0,0.949999988079071
0.3984583616256714,0.3242051899433136,0.2773364186286926,,18,,588,,,,,,,,,,,,,,,,,,,,,0.19291731715202332,0.5155131220817566,0.30022525787353516,2.662017583847046,0.0356469564139843,0.5512343049049377,0.0,0.0,2.6478326320648193,,,
,,,0.5,18,,588,,,,,,,,,,,,,0.5130048990249634,,,,,,,,,,,,,,,,,,,
,,,,,0.00048788648778305075,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,19,,589,,,,,,,,,,,,0.75,,1.7146562337875366,0.019282415509223938,0.5657866597175598,0.0,0.0,1.6995474100112915,,,,,,,,,,,0.5,1.0,1.0
,,,,,0.00048788648778305075,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,19,,599,,,,,,,,,,,,0.578125,,2.097146511077881,0.02142942138016224,0.5479429364204407,0.0,0.0,2.082376480102539,,,,,,,,,,,0.5,1.0,1.0
,,,,,0.00048788648778305075,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,19,,609,,,,,,,,,,,,0.609375,,2.5904488563537598,0.01988774910569191,0.5436424016952515,0.0,0.0,2.5758633613586426,,,,,,,,,,,0.5,1.0,1.0
,,,,,0.00048788648778305075,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,19,,619,,,,,,,,,,,,0.6666666865348816,,2.067263603210449,0.018759876489639282,0.5540457367897034,0.0,0.0,2.0524744987487793,,,,,,,,,,,0.5,1.0,1.0
0.3400232195854187,0.20533064007759094,0.45464617013931274,,19,,619,,,,,,,,,,,,,,,,,,,,,0.19529223442077637,0.4534606337547302,0.27537909150123596,2.9144482612609863,0.029545197263360023,0.5450668334960938,0.0,0.0,2.8993446826934814,,,
,,,0.5,19,,619,,,,,,,,,,,,,0.59189772605896,,,,,,,,,,,,,,,,,,,
,,,,,0.0004850739236445125,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20,,629,,,,,,,,,,,,0.8125,,1.8425801992416382,0.017085961997509003,0.5612345337867737,0.0,0.0,1.8262920379638672,,,,,,,,,,,0.550000011920929,0.0,1.0
,,,,,0.0004850739236445125,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20,,639,,,,,,,,,,,,0.734375,,1.7729203701019287,0.02182023413479328,0.5422058701515198,0.0,0.0,1.7569186687469482,,,,,,,,,,,0.550000011920929,0.0,1.0
,,,,,0.0004850739236445125,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20,,649,,,,,,,,,,,,0.671875,,2.0731818675994873,0.02691715396940708,0.5591521859169006,0.0,0.0,2.056459426879883,,,,,,,,,,,0.550000011920929,0.0,1.0
0.27757886052131653,0.2998780906200409,0.4225430488586426,,20,,650,,,,,,,,,,,,,,,,,,,,0.25,0.1821923404932022,0.5131264925003052,0.3113342523574829,2.8969526290893555,0.0440438948571682,0.5498227477073669,0.0,0.0,2.8796303272247314,,,
,,,0.5,20,,650,,,,,,,,,,,,,0.618505597114563,,,,,,,,,,,,,,,,,,,
,,,,,0.0004819780040052801,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
